GEOID,NAME,KWH_TOT_SQ,THRMS_TOT_,TOT_POP,AVGBLDGAGE
170310630001005,Block 1005,161141.0,161141.0,0.0,22.0
170311608004008,Block 4008,21501.0,21501.0,68.0,85.5
170312503001001,Block 1001,6054.0,6054.0,61.0,2.0
170312409001035,Block 1035,0.0,3096.0,89.0,107.0
170312302001011,Block 1011,22378.0,22378.0,89.0,123.0
170312801002025,Block 2025,0.0,0.0,0.0,0.0
170310819001006,Block 1006,0.0,13772.0,53.0,0.0
170310621001003,Block 1003,11000.0,11000.0,0.0,60.5
170310505002024,Block 2024,11244.0,11244.0,26.0,102.75
170310712001013,Block 1013,55348.0,30929.0,100.0,20.1700001
170310602001004,Block 1004,29891.0,29891.0,79.0,61.0
170312207022002,Block 2002,0.0,0.0,0.0,0.0
170310701032002,Block 2002,26590.0,26590.0,296.0,79.3300018
170312519002001,Block 2001,0.0,0.0,0.0,0.0
170310703001025,Block 1025,11784.0,11784.0,0.0,99.0
170310603002012,Block 2012,23252.0,23252.0,65.0,54.8300018
170310634001003,Block 1003,4503.0,4503.0,224.0,119.0
170310703002015,Block 2015,3900.0,3900.0,242.0,4.0
170311604003006,Block 3006,19343.0,19343.0,51.0,82.0
170312105012024,Block 2024,0.0,0.0,0.0,0.0
170312104002003,Block 2003,12728.0,12728.0,109.0,86.5999985
170312804001012,Block 1012,43800.0,12000.0,8.0,59.0
170318423002035,Block 2035,0.0,0.0,0.0,0.0
170312410001008,Block 1008,5543.0,5543.0,97.0,3.0
170312411002019,Block 2019,6452.0,6452.0,88.0,104.0
170318371002009,Block 2009,0.0,0.0,0.0,0.0
170310615001014,Block 1014,47908.0,47908.0,66.0,92.0599976
170318330002008,Block 2008,0.0,0.0,0.0,0.0
170310514001011,Block 1011,19731.0,19731.0,94.0,87.1299973
170310710001016,Block 1016,9396.0,9396.0,89.0,0.0
170310502002010,Block 2010,31200.0,11900.0,0.0,103.0
170312435001041,Block 1041,0.0,0.0,0.0,0.0
170312416001010,Block 1010,0.0,0.0,0.0,0.0
170310510001024,Block 1024,19172.0,19172.0,62.0,110.5
170318320001013,Block 1013,3500.0,3500.0,0.0,114.0
170318368002009,Block 2009,0.0,30200.0,2.0,0.0
170312002004001,Block 4001,17883.0,20705.0,21.0,41.3300018
170318391001028,Block 1028,0.0,0.0,0.0,0.0
170312519002023,Block 2023,4248.0,4248.0,14.0,111.0
170312216001012,Block 1012,7909.0,7909.0,30.0,60.0
170312004012018,Block 2018,10166.0,10166.0,111.0,92.5999985
170312424002013,Block 2013,57413.0,57413.0,86.0,100.9400024
170318326003017,Block 3017,7821.0,7821.0,129.0,139.0
170318421001001,Block 1001,17200.0,33256.0,0.0,42.5
170312304001014,Block 1014,4482.0,4482.0,25.0,121.0
170312415003002,Block 3002,5100.0,5100.0,18.0,119.0
170312515001005,Block 1005,6000.0,6000.0,60.0,98.5
170312002004007,Block 4007,0.0,0.0,0.0,0.0
170312213001013,Block 1013,12834.0,12834.0,303.0,53.0
170312405001000,Block 1000,0.0,0.0,0.0,0.0
170310502003010,Block 3010,13269.0,13269.0,88.0,106.0
170312209013007,Block 3007,6257.0,6257.0,28.0,83.6699982
170310629001003,Block 1003,3953.0,0.0,94.0,0.0
170312308001013,Block 1013,0.0,0.0,0.0,0.0
170318366001028,Block 1028,3168.0,2304.0,31.0,121.0
170311607005004,Block 5004,0.0,2418.0,91.0,98.0
170311502003005,Block 3005,3046.0,3046.0,103.0,0.0
170311604002019,Block 2019,0.0,0.0,0.0,0.0
170311911001005,Block 1005,8151.0,7600.0,2.0,53.6699982
170312423002016,Block 2016,14226.0,14226.0,66.0,3.0
170318366001030,Block 1030,0.0,0.0,0.0,0.0
170311609001020,Block 1020,9016.0,9016.0,49.0,96.0
170312315004004,Block 4004,8900.0,8900.0,108.0,66.5
170312516003005,Block 3005,4732.0,4732.0,56.0,100.0
170318422001058,Block 1058,7042.0,10426.0,178.0,0.0
170312423001018,Block 1018,27247.0,27247.0,39.0,91.0
170312209022020,Block 2020,3672.0,3672.0,110.0,100.0
170318311002013,Block 2013,51002.0,47386.0,138.0,82.4300003
170318369002003,Block 2003,1499.0,1499.0,181.0,8.0
170312306005011,Block 5011,1221.0,1221.0,32.0,111.0
170311607005010,Block 5010,12753.0,12753.0,94.0,80.0
170310629003010,Block 3010,26120.0,26120.0,108.0,93.5699997
170318371001003,Block 1003,0.0,0.0,0.0,0.0
170311613001009,Block 1009,6200.0,3000.0,25.0,89.0
170312424001017,Block 1017,2017.0,2017.0,49.0,0.0
170318330001012,Block 1012,0.0,0.0,0.0,0.0
170312801002015,Block 2015,0.0,0.0,0.0,0.0
170311613002007,Block 2007,0.0,0.0,0.0,0.0
170318366001025,Block 1025,5081.0,5081.0,41.0,88.6699982
170312426002004,Block 2004,11207.0,6065.0,209.0,75.6699982
170312212002015,Block 2015,9107.0,9107.0,3.0,0.0
170310707002002,Block 2002,0.0,0.0,0.0,0.0
170318309001045,Block 1045,0.0,0.0,0.0,0.0
170312003001004,Block 1004,12871.0,12871.0,77.0,103.3300018
170310619013002,Block 3002,81252.0,62250.0,290.0,73.3300018
170312204001012,Block 1012,2168.0,2168.0,57.0,0.0
170312204002026,Block 2026,39374.0,39374.0,68.0,104.1299973
170312435001032,Block 1032,0.0,0.0,0.0,0.0
170312415002009,Block 2009,15431.0,17407.0,30.0,87.6299973
170312206023006,Block 3006,19543.0,33284.0,174.0,0.0
170312432001003,Block 1003,5501.0,5501.0,32.0,0.0
170312421003004,Block 3004,0.0,0.0,0.0,0.0
170312416002013,Block 2013,0.0,0.0,0.0,0.0
170310703001012,Block 1012,18393.0,18393.0,102.0,2.0
170318423001065,Block 1065,0.0,0.0,0.0,0.0
170312002003011,Block 3011,7594.0,7594.0,82.0,99.5
170318330001022,Block 1022,0.0,0.0,0.0,0.0
170312106013004,Block 3004,11511.0,11511.0,167.0,79.0
170312222002009,Block 2009,5163.0,5163.0,37.0,109.0
170311604003012,Block 3012,7126.0,7126.0,59.0,107.5
170312106023001,Block 3001,55034.0,58050.0,317.0,85.1100006
170310628001004,Block 1004,26822.0,29311.0,69.0,95.7699966
170312315004000,Block 4000,4592.0,4592.0,54.0,91.0
170312804001037,Block 1037,4804.0,4804.0,168.0,2.0
170312431002001,Block 2001,2664.0,2664.0,0.0,0.0
170312306002007,Block 2007,5193.0,7571.0,117.0,98.6699982
170311605011008,Block 1008,19882.0,17862.0,130.0,69.1399994
170312432002027,Block 2027,0.0,0.0,0.0,0.0
170310703001003,Block 1003,0.0,0.0,0.0,0.0
170312315002005,Block 2005,14255.0,14255.0,56.0,103.8000031
170312305002021,Block 2021,0.0,0.0,0.0,0.0
170312402001029,Block 1029,7102.0,2100.0,15.0,66.0
170310626001004,Block 1004,15654.0,18368.0,89.0,115.1299973
170310612001004,Block 1004,10481.0,10481.0,127.0,94.0
170311607003022,Block 3022,3119.0,3119.0,51.0,102.5
170312413001018,Block 1018,56634.0,56634.0,97.0,81.3799973
170312104002001,Block 2001,0.0,0.0,0.0,0.0
170310621001002,Block 1002,13674.0,9095.0,26.0,119.6699982
170312312002001,Block 2001,2082.0,2082.0,126.0,101.0
170312211001014,Block 1014,2734.0,2734.0,75.0,95.0
170312214003004,Block 3004,16060.0,29160.0,275.0,28.5
170310510001019,Block 1019,2352.0,2352.0,55.0,0.0
170312516002002,Block 2002,27906.0,30378.0,87.0,95.6699982
170318331002002,Block 2002,295673.0,510995.0,0.0,43.7099991
170310605001000,Block 1000,0.0,0.0,0.0,0.0
170311508001003,Block 1003,0.0,0.0,0.0,0.0
170318325001007,Block 1007,143458.0,143458.0,0.0,14.6700001
170311604002030,Block 2030,8020.0,17507.0,64.0,73.5999985
170318323001056,Block 1056,2541.0,2541.0,50.0,0.0
170312512002002,Block 2002,11927.0,9659.0,72.0,102.4000015
170312305001012,Block 1012,1300.0,0.0,6.0,84.0
170312508002003,Block 2003,1584.0,0.0,90.0,101.0
170311604002009,Block 2009,9357.0,9357.0,83.0,87.0
170310604002010,Block 2010,4498.0,4498.0,75.0,0.0
170311908005009,Block 5009,3484.0,3484.0,99.0,66.5
170311908002009,Block 2009,0.0,0.0,0.0,0.0
170318311001029,Block 1029,216998.0,216998.0,0.0,32.75
170310818001004,Block 1004,0.0,0.0,0.0,0.0
170310321005006,Block 5006,26810.0,21838.0,222.0,90.3300018
170311910002000,Block 2000,0.0,0.0,0.0,0.0
170311613004013,Block 4013,16021.0,16021.0,85.0,95.75
170311912002015,Block 2015,16512.0,16512.0,66.0,81.9199982
170312003002005,Block 2005,170200.0,170200.0,0.0,64.0
170312229001011,Block 1011,7048.0,5449.0,32.0,110.0
170310603001011,Block 1011,10622.0,10622.0,38.0,113.4000015
170318312002017,Block 2017,20554.0,20554.0,130.0,105.25
170318326002002,Block 2002,17297.0,17297.0,166.0,56.0
170318323001058,Block 1058,21819.0,21819.0,72.0,0.0
170310507001007,Block 1007,10875.0,10875.0,61.0,115.0
170310713001000,Block 1000,20797.0,17543.0,345.0,43.5
170318330001037,Block 1037,0.0,0.0,0.0,0.0
170312109001042,Block 1042,15171.0,18199.0,79.0,111.5
170312002001006,Block 1006,2356.0,2356.0,169.0,92.0
170318313001037,Block 1037,12752.0,12752.0,85.0,89.6699982
170312002002008,Block 2008,16472.0,20264.0,69.0,95.25
170311507001003,Block 1003,28087.0,28087.0,56.0,94.4700012
170312004011011,Block 1011,2272.0,2272.0,135.0,100.0
170318367002031,Block 2031,4100.0,4100.0,36.0,64.0
170312209021011,Block 1011,21277.0,32814.0,0.0,24.0
170312211002030,Block 2030,15104.0,15104.0,67.0,81.0
170312203001013,Block 1013,0.0,0.0,0.0,0.0
170311607003011,Block 3011,34158.0,34158.0,69.0,91.0699997
170312228001006,Block 1006,7305.0,7305.0,34.0,120.0
170312308001008,Block 1008,2822.0,2822.0,116.0,106.0
170312414002001,Block 2001,700.0,700.0,184.0,118.0
170312211001001,Block 1001,12719.0,0.0,14.0,4.0
170310501002026,Block 2026,1100.0,1100.0,14.0,109.0
170310715003009,Block 3009,0.0,0.0,0.0,0.0
170312003001009,Block 1009,6416.0,6416.0,85.0,0.0
170311502001022,Block 1022,18125.0,18125.0,59.0,52.4000015
170312432001009,Block 1009,51680.0,50638.0,190.0,89.6800003
170312423002013,Block 2013,7470.0,11957.0,103.0,64.3300018
170312207022003,Block 2003,0.0,0.0,0.0,0.0
170310632004005,Block 4005,846883.0,381454.0,772.0,56.3300018
170312412001001,Block 1001,7872.0,7872.0,52.0,6.0
170311908002004,Block 2004,24068.0,24068.0,154.0,81.0
170310715003010,Block 3010,0.0,0.0,0.0,0.0
170310610001000,Block 1000,3917.0,49342.0,166.0,49.0
170312414004009,Block 4009,1478.0,2780.0,37.0,75.0
170312430002001,Block 2001,26580.0,26580.0,86.0,104.3600006
170312422002009,Block 2009,1649.0,1649.0,112.0,4.0
170310710002006,Block 2006,24486.0,0.0,95.0,114.0
170312209021015,Block 1015,5810.0,5810.0,164.0,0.0
170312428001007,Block 1007,0.0,0.0,0.0,0.0
170318383001014,Block 1014,13111.0,13111.0,57.0,119.0
170312403001022,Block 1022,61534.0,69121.0,62.0,49.6300011
170312422002000,Block 2000,15134.0,15134.0,62.0,119.2900009
170312309001005,Block 1005,24709.0,24709.0,13.0,45.5
170312101001003,Block 1003,138797.0,140882.0,215.0,20.6700001
170318313001013,Block 1013,0.0,0.0,0.0,0.0
170312431002016,Block 2016,23358.0,100213.0,0.0,37.7999992
170312421003020,Block 3020,3922.0,6130.0,71.0,118.6699982
170318421006003,Block 6003,966.0,0.0,55.0,98.0
170312207023002,Block 3002,10040.0,10040.0,63.0,111.1699982
170312207021010,Block 1010,1368.0,0.0,103.0,100.0
170318437002020,Block 2020,0.0,0.0,0.0,0.0
170311911001000,Block 1000,0.0,0.0,0.0,0.0
170310620001006,Block 1006,2518.0,2518.0,241.0,4.0
170312315005015,Block 5015,1872.0,1872.0,45.0,116.0
170310502002022,Block 2022,3600.0,3600.0,120.0,80.0
170312312003007,Block 3007,28981.0,28981.0,80.0,96.3600006
170318323001017,Block 1017,0.0,0.0,0.0,0.0
170312315003007,Block 3007,4557.0,4557.0,15.0,0.0
170312421001010,Block 1010,1407.0,1407.0,108.0,10.0
170312512004002,Block 4002,19593.0,18467.0,81.0,95.9300003
170310711002016,Block 2016,52768.0,52768.0,88.0,127.8199997
170312426004001,Block 4001,1181.0,1181.0,41.0,0.0
170311613003003,Block 3003,9888.0,8841.0,30.0,89.0
170318381002018,Block 2018,0.0,0.0,0.0,0.0
170311503002013,Block 2013,50901.0,53369.0,148.0,76.5599976
170318383002005,Block 2005,5600.0,5600.0,7.0,8.0
170310626001002,Block 1002,33322.0,18322.0,94.0,45.3300018
170310703002004,Block 2004,1444.0,1444.0,208.0,0.0
170310609002003,Block 2003,0.0,0.0,0.0,0.0
170312601001013,Block 1013,6513.0,6513.0,3.0,60.0
170311605012012,Block 2012,4546.0,4546.0,154.0,53.5
170318330001038,Block 1038,17313.0,21899.0,2.0,65.0
170312206024021,Block 4021,4519.0,4519.0,203.0,0.0
170310633023000,Block 3000,11874.0,11874.0,342.0,87.0
170310625001004,Block 1004,0.0,0.0,0.0,0.0
170318367001024,Block 1024,15735.0,0.0,94.0,86.0
170312305001006,Block 1006,31945.0,31945.0,140.0,105.1999969
170312004022012,Block 2012,0.0,0.0,0.0,0.0
170312517001034,Block 1034,6413.0,8333.0,63.0,116.0
170312508001015,Block 1015,4232.0,4232.0,109.0,86.0
170310506002020,Block 2020,7668.0,9473.0,26.0,82.6699982
170312416002014,Block 2014,4372.0,4372.0,23.0,124.0
170310509001019,Block 1019,22300.0,19086.0,62.0,41.2000008
170318423001085,Block 1085,0.0,0.0,0.0,0.0
170312801001007,Block 1007,0.0,0.0,0.0,0.0
170311903003001,Block 3001,11445.0,13989.0,52.0,70.0
170312603001018,Block 1018,12610.0,12610.0,111.0,97.0
170312001003006,Block 3006,10269.0,10269.0,132.0,55.3300018
170312305001017,Block 1017,12759.0,12759.0,92.0,88.3300018
170318378002007,Block 2007,0.0,0.0,0.0,0.0
170312106013006,Block 3006,11357.0,13381.0,113.0,110.0
170310619024000,Block 4000,0.0,0.0,0.0,0.0
170318323001087,Block 1087,0.0,0.0,0.0,0.0
170311502001005,Block 1005,3676.0,3676.0,46.0,98.0
170312424001008,Block 1008,12504.0,12504.0,60.0,98.0
170318330002017,Block 2017,4462.0,4462.0,0.0,126.0
170312206021004,Block 1004,48243.0,51319.0,83.0,88.8700027
170312409001033,Block 1033,0.0,2206.0,133.0,0.0
170312302001021,Block 1021,2256.0,3804.0,92.0,66.5
170318367001023,Block 1023,2628.0,2628.0,6.0,96.0
170312607001000,Block 1000,34783.0,39856.0,0.0,0.0
170310628003000,Block 3000,22805.0,30540.0,61.0,13.3800001
170318330002097,Block 2097,0.0,0.0,0.0,0.0
170312311001014,Block 1014,8526.0,7222.0,63.0,99.5
170312205002005,Block 2005,0.0,0.0,0.0,0.0
170312425002016,Block 2016,15001.0,15001.0,61.0,42.0
170318422001037,Block 1037,0.0,0.0,0.0,0.0
170312315006010,Block 6010,6016.0,6016.0,33.0,106.0
170312307002018,Block 2018,21132.0,46315.0,13.0,12.0
170312409001005,Block 1005,0.0,0.0,0.0,0.0
170318324001007,Block 1007,8771.0,8771.0,85.0,4.0
170312307001003,Block 1003,3000.0,3000.0,26.0,106.0
170318323001060,Block 1060,5012.0,5012.0,73.0,4.0
170318309002003,Block 2003,0.0,0.0,0.0,0.0
170310818002005,Block 2005,46015.0,46015.0,0.0,37.5
170318330001073,Block 1073,46500.0,46500.0,193.0,102.0
170311608001002,Block 1002,28660.0,31138.0,100.0,95.9300003
170312429002012,Block 2012,20794.0,20794.0,26.0,53.0
170310514002008,Block 2008,28292.0,20292.0,29.0,38.0
170310629002001,Block 2001,4947.0,4947.0,124.0,0.0
170312424002014,Block 2014,6387.0,6387.0,87.0,108.0
170311604001008,Block 1008,7756.0,7756.0,116.0,95.0
170312416001004,Block 1004,3307.0,5907.0,87.0,11.5
170318421002010,Block 2010,19549.0,18114.0,54.0,83.4400024
170312205002018,Block 2018,49800.0,49800.0,1.0,94.0
170312305002011,Block 2011,5861.0,7845.0,157.0,111.75
170310711002001,Block 2001,19080.0,19080.0,46.0,108.1999969
170312203002018,Block 2018,9095.0,9095.0,0.0,75.6699982
170312503002004,Block 2004,11963.0,11963.0,48.0,85.0
170311607004006,Block 4006,14800.0,40900.0,0.0,68.25
170310704003013,Block 3013,14556.0,14556.0,92.0,36.0
170310514001015,Block 1015,9198.0,9198.0,42.0,105.6699982
170310633031001,Block 1001,0.0,0.0,0.0,0.0
170318421001015,Block 1015,33219.0,24289.0,28.0,0.0
170310603002001,Block 2001,0.0,0.0,0.0,0.0
170318422001040,Block 1040,7347.0,15082.0,28.0,0.0
170312606001006,Block 1006,3940.0,3940.0,106.0,111.0
170310622002006,Block 2006,0.0,0.0,0.0,0.0
170318367001011,Block 1011,2040.0,0.0,87.0,96.0
170311602004006,Block 4006,478052.0,0.0,2.0,35.5
170310619024004,Block 4004,0.0,0.0,0.0,0.0
170312303001004,Block 1004,28090.0,28090.0,125.0,94.0999985
170318366002009,Block 2009,5633.0,5633.0,75.0,88.0
170312411001012,Block 1012,12200.0,1600.0,88.0,98.0
170312004011010,Block 1010,11546.0,11546.0,134.0,97.3300018
170318323001029,Block 1029,4900.0,4900.0,2.0,140.0
170312315001006,Block 1006,11720.0,11720.0,52.0,83.0
170310804002003,Block 2003,20625.0,12325.0,34.0,62.0
170310633024000,Block 4000,543161.0,543161.0,715.0,66.8300018
170318383001006,Block 1006,1851.0,1851.0,0.0,0.0
170312107003003,Block 3003,8594.0,8594.0,45.0,110.5999985
170311608003001,Block 3001,4518.0,4518.0,22.0,47.5
170312306001003,Block 1003,7457.0,18869.0,13.0,104.6699982
170312001003017,Block 3017,17739.0,17739.0,68.0,81.8099976
170312222002002,Block 2002,2757.0,2757.0,36.0,5.0
170318423001064,Block 1064,0.0,0.0,0.0,0.0
170312517001046,Block 1046,5411.0,3341.0,45.0,121.0
170318330002019,Block 2019,0.0,0.0,0.0,0.0
170312205002017,Block 2017,0.0,0.0,0.0,0.0
170318311002012,Block 2012,17408.0,18504.0,108.0,0.0
170318422001076,Block 1076,3328.0,0.0,0.0,0.0
170310620001001,Block 1001,4000.0,4000.0,18.0,99.0
170318326002009,Block 2009,22404.0,22404.0,79.0,69.0
170312705001004,Block 1004,0.0,0.0,0.0,0.0
170318311001008,Block 1008,0.0,0.0,0.0,0.0
170318423002031,Block 2031,0.0,0.0,0.0,0.0
170312315005020,Block 5020,1534.0,1534.0,38.0,106.0
170318324002004,Block 2004,5607.0,5607.0,117.0,102.5
170310707001013,Block 1013,10120.0,10120.0,110.0,121.5
170311902001002,Block 1002,41580.0,27021.0,55.0,66.5
170312105023004,Block 3004,28939.0,29947.0,4.0,23.0
170312808001021,Block 1021,0.0,0.0,0.0,0.0
170312421001004,Block 1004,17940.0,17940.0,93.0,138.0
170311502003007,Block 3007,7196.0,7196.0,26.0,93.0
170312003002006,Block 2006,30971.0,30971.0,131.0,94.6399994
170310703001020,Block 1020,15711.0,5217.0,14.0,102.3300018
170311605022019,Block 2019,9766.0,9766.0,120.0,0.0
170310321002002,Block 2002,19021.0,19021.0,356.0,102.0
170310612001012,Block 1012,13026.0,13026.0,80.0,110.0
170318319002019,Block 2019,24133.0,24133.0,153.0,83.0
170310604003013,Block 3013,11700.0,11700.0,105.0,95.8000031
170310818002001,Block 2001,3785.0,3785.0,8.0,124.0
170310603001024,Block 1024,5098.0,5098.0,45.0,0.0
170312002004016,Block 4016,0.0,0.0,0.0,0.0
170311608005010,Block 5010,7808.0,7808.0,87.0,82.0
170311611002009,Block 2009,4124.0,4124.0,34.0,100.5
170312203002014,Block 2014,3054.0,3054.0,70.0,61.5
170312407001017,Block 1017,8006.0,6242.0,111.0,124.0
170312412001005,Block 1005,7569.0,7569.0,64.0,53.0
170312306005010,Block 5010,10792.0,4114.0,24.0,21.3299999
170312414004015,Block 4015,0.0,0.0,0.0,0.0
170310503001000,Block 1000,3789.0,4917.0,44.0,33.3300018
170312105012002,Block 2002,13040.0,13040.0,48.0,100.0
170312427001016,Block 1016,11028.0,11373.0,26.0,1.83
170318371002022,Block 2022,5166.0,5166.0,36.0,37.5
170312228001004,Block 1004,12537.0,12537.0,24.0,80.0
170312209022009,Block 2009,4662.0,4662.0,75.0,102.6699982
170311605022007,Block 2007,12575.0,12575.0,86.0,84.0
170310625001005,Block 1005,27411.0,27411.0,74.0,111.9199982
170310818002012,Block 2012,7114.0,0.0,0.0,0.0
170310630001009,Block 1009,0.0,0.0,0.0,0.0
170310628001007,Block 1007,12756.0,12756.0,36.0,59.5
170312507002000,Block 2000,36200.0,32462.0,132.0,50.2099991
170310620002002,Block 2002,0.0,6800.0,86.0,99.0
170318367002018,Block 2018,85161.0,85161.0,75.0,36.0
170312414003017,Block 3017,11703.0,11703.0,58.0,117.4000015
170310717001005,Block 1005,8828.0,2931.0,73.0,39.6699982
170318324002006,Block 2006,14610.0,14610.0,80.0,99.8300018
170312407001000,Block 1000,0.0,0.0,0.0,0.0
170318319001003,Block 1003,8268.0,8268.0,44.0,109.0
170312209021014,Block 1014,51569.0,51569.0,189.0,90.3499985
170318309003006,Block 3006,1360.0,1360.0,65.0,121.0
170318317001009,Block 1009,4533.0,4533.0,27.0,104.5
170310628001001,Block 1001,15497.0,15497.0,109.0,0.0
170310601003004,Block 3004,25977.0,25977.0,58.0,89.5
170312209012007,Block 2007,13457.0,16031.0,84.0,109.6699982
170312004023002,Block 3002,19713.0,11629.0,172.0,93.5
170310704002008,Block 2008,3912.0,3912.0,39.0,0.0
170312315002023,Block 2023,0.0,0.0,0.0,0.0
170312517001017,Block 1017,6375.0,0.0,0.0,0.0
170312421001011,Block 1011,1602.0,1602.0,82.0,4.0
170310628002000,Block 2000,6606.0,6606.0,75.0,127.0
170310713002006,Block 2006,13671.0,16788.0,51.0,120.4000015
170310804001000,Block 1000,0.0,0.0,0.0,0.0
170310625001001,Block 1001,20063.0,29504.0,69.0,37.6300011
170312306003014,Block 3014,14057.0,14057.0,41.0,90.0
170312106021009,Block 1009,11106.0,11106.0,126.0,83.6699982
170312433002017,Block 2017,5497.0,5497.0,26.0,0.0
170318423001069,Block 1069,0.0,0.0,0.0,0.0
170312516002012,Block 2012,10948.0,10948.0,42.0,106.1699982
170312517001033,Block 1033,7868.0,7868.0,11.0,94.0
170312413001024,Block 1024,1224.0,1224.0,32.0,4.0
170310507001003,Block 1003,0.0,0.0,0.0,0.0
170312414003012,Block 3012,5214.0,5214.0,30.0,127.5999985
170310610001001,Block 1001,6550.0,6550.0,206.0,99.5
170310711002015,Block 2015,2520.0,0.0,73.0,129.0
170312511004013,Block 4013,9491.0,9491.0,61.0,91.75
170312001001008,Block 1008,15663.0,18241.0,100.0,78.2600021
170312416002004,Block 2004,1470.0,1470.0,311.0,119.0
170312301001014,Block 1014,0.0,0.0,0.0,0.0
170312307004013,Block 4013,25558.0,25558.0,131.0,73.4499969
170318330002056,Block 2056,25194.0,46094.0,7.0,45.6699982
170312801002000,Block 2000,0.0,0.0,0.0,0.0
170318313001019,Block 1019,3523.0,3523.0,31.0,111.0
170312801001028,Block 1028,0.0,0.0,0.0,0.0
170312306003016,Block 3016,13634.0,15466.0,72.0,94.0
170312307003006,Block 3006,7908.0,7908.0,11.0,84.0
170312507001009,Block 1009,7362.0,7362.0,70.0,95.0
170312407001014,Block 1014,15764.0,11077.0,107.0,89.5
170318311004020,Block 4020,35709.0,33729.0,144.0,90.7300034
170318312002028,Block 2028,0.0,0.0,0.0,0.0
170312422002011,Block 2011,1500.0,1500.0,67.0,128.0
170310508001000,Block 1000,0.0,3048.0,57.0,10.0
170311609002029,Block 2029,4663.0,4663.0,9.0,0.0
170318330002049,Block 2049,32400.0,32400.0,16.0,99.0
170318323001035,Block 1035,19742.0,165142.0,0.0,62.0
170312603001025,Block 1025,44465.0,45939.0,136.0,97.9199982
170310817001011,Block 1011,0.0,0.0,0.0,0.0
170312511003013,Block 3013,12073.0,13373.0,18.0,82.1999969
170312516003004,Block 3004,26713.0,30523.0,87.0,87.25
170311610002012,Block 2012,2804.0,2804.0,17.0,100.0
170312507002013,Block 2013,2863.0,0.0,96.0,83.0
170312425001005,Block 1005,16285.0,16285.0,92.0,110.4300003
170312215002031,Block 2031,4800.0,4800.0,50.0,119.0
170312001003010,Block 3010,12955.0,12955.0,29.0,69.1999969
170312430002010,Block 2010,8494.0,10826.0,59.0,119.0
170312434001005,Block 1005,0.0,0.0,0.0,0.0
170310513002004,Block 2004,30916.0,33422.0,80.0,95.1399994
170318422001016,Block 1016,158227.0,35336.0,0.0,33.7099991
170310718001005,Block 1005,51829.0,63807.0,247.0,8.2200003
170312415001000,Block 1000,8195.0,8295.0,11.0,49.7999992
170312211002002,Block 2002,0.0,0.0,0.0,0.0
170312502001015,Block 1015,8151.0,8151.0,103.0,62.3300018
170312211001003,Block 1003,28364.0,21226.0,14.0,93.0
170310605001007,Block 1007,8908.0,8908.0,52.0,55.5
170312518002002,Block 2002,26400.0,20400.0,0.0,80.0
170318378001013,Block 1013,0.0,0.0,0.0,0.0
170311611002006,Block 2006,8136.0,8136.0,0.0,84.0
170312001003008,Block 3008,0.0,0.0,0.0,0.0
170310627002010,Block 2010,3713.0,3062.0,97.0,54.5
170318322003000,Block 3000,4778.0,4778.0,48.0,123.0
170312426002005,Block 2005,3870.0,8057.0,144.0,0.0
170312209012000,Block 2000,4234.0,4234.0,225.0,97.5
170312518003002,Block 3002,0.0,0.0,0.0,0.0
170311912001010,Block 1010,30030.0,30030.0,149.0,82.0
170312104002013,Block 2013,0.0,1271200.0,0.0,68.0
170312306003008,Block 3008,1212.0,1212.0,43.0,0.0
170312713001004,Block 1004,0.0,0.0,0.0,0.0
170312521024000,Block 4000,10431.0,22336.0,11.0,27.0
170312415001002,Block 1002,4320.0,4320.0,37.0,116.0
170311607003006,Block 3006,35086.0,35086.0,85.0,89.4700012
170311610001000,Block 1000,0.0,24300.0,49.0,92.0
170310509001004,Block 1004,0.0,0.0,0.0,0.0
170312226001004,Block 1004,0.0,0.0,0.0,0.0
170318309002022,Block 2022,2600.0,2600.0,24.0,101.0
170318383001002,Block 1002,0.0,0.0,0.0,0.0
170310512001010,Block 1010,31244.0,31244.0,108.0,100.3099976
170318330002106,Block 2106,136455.0,95602.0,0.0,88.6699982
170310509001016,Block 1016,31330.0,33010.0,83.0,90.6200027
170311502001029,Block 1029,16046.0,16046.0,26.0,82.5
170310514001017,Block 1017,0.0,1776.0,55.0,106.0
170312105023002,Block 3002,46030.0,46030.0,150.0,72.6500015
170312432002009,Block 2009,32100.0,0.0,41.0,72.5
170311508002001,Block 2001,2837.0,2837.0,74.0,95.5
170312431002013,Block 2013,34100.0,34100.0,62.0,82.0
170310627001002,Block 1002,33363.0,33363.0,79.0,67.9000015
170318331001017,Block 1017,9861.0,20562.0,128.0,19.6000004
170311602004016,Block 4016,4462.0,4462.0,113.0,97.5
170312226001018,Block 1018,3436.0,3436.0,22.0,117.5
170312227001010,Block 1010,1950.0,1950.0,204.0,0.0
170318330002084,Block 2084,40861.0,36125.0,2.0,56.6699982
170312435002031,Block 2031,0.0,0.0,0.0,0.0
170312601001008,Block 1008,0.0,0.0,0.0,0.0
170310704001005,Block 1005,0.0,0.0,0.0,0.0
170311510024001,Block 4001,40800.0,0.0,0.0,60.0
170312432002024,Block 2024,0.0,0.0,0.0,0.0
170312428001012,Block 1012,49884.0,49884.0,108.0,111.3300018
170318371002025,Block 2025,1764.0,0.0,119.0,131.0
170312306004010,Block 4010,10875.0,8231.0,103.0,104.1699982
