OBJECTID,GEOID,TotWorkers16over,SpeakSpanishWorkers,WorkAtHome,4pplusHH,16plusworkPoverty,16plusworkbelowpoverty,FID_,GEOID,NAME,GEOID_Data
22145,14000US17031821800,2531,286,37,555,,,,17031821800,8218,14000US17031821800
22146,14000US17031821900,2282,183,48,521,,,,17031821900,8219,14000US17031821900
22147,14000US17031822000,1905,204,20,467,,,,17031822000,8220,14000US17031822000
22148,14000US17031822101,2176,220,35,512,,,,17031822101,8221.01,14000US17031822101
22149,14000US17031822102,2037,489,18,322,,,,17031822102,8221.02,14000US17031822102
22150,14000US17031822200,1724,144,12,428,,,,17031822200,8222,14000US17031822200
22151,14000US17031822301,1759,125,6,432,,,,17031822301,8223.01,14000US17031822301
22152,14000US17031822302,1594,220,0,376,,,,17031822302,8223.02,14000US17031822302
22153,14000US17031822400,2583,254,65,732,,,,17031822400,8224,14000US17031822400
22154,14000US17031822500,2401,217,59,435,,,,17031822500,8225,14000US17031822500
22155,14000US17031822601,1910,166,27,331,,,,17031822601,8226.01,14000US17031822601
22156,14000US17031822602,2830,222,17,518,,,,17031822602,8226.02,14000US17031822602
22157,14000US17031822701,1891,284,39,298,,,,17031822701,8227.01,14000US17031822701
22158,14000US17031822702,1658,159,40,275,,,,17031822702,8227.02,14000US17031822702
22159,14000US17031822801,1952,405,48,366,,,,17031822801,8228.01,14000US17031822801
22160,14000US17031822802,1548,266,66,369,,,,17031822802,8228.02,14000US17031822802
22161,14000US17031822900,836,119,13,271,,,,17031822900,8229,14000US17031822900
22162,14000US17031823001,3099,554,17,307,,,,17031823001,8230.01,14000US17031823001
22163,14000US17031823002,3233,151,120,396,,,,17031823002,8230.02,14000US17031823002
22164,14000US17031823101,2476,229,40,400,,,,17031823101,8231.01,14000US17031823101
22165,14000US17031823102,1946,116,79,305,,,,17031823102,8231.02,14000US17031823102
22166,14000US17031823200,2706,362,103,539,,,,17031823200,8232,14000US17031823200
22167,14000US17031823302,2901,385,14,479,,,,17031823302,8233.02,14000US17031823302
22168,14000US17031823303,1944,350,25,525,,,,17031823303,8233.03,14000US17031823303
22169,14000US17031823304,2946,464,43,468,,,,17031823304,8233.04,14000US17031823304
22170,14000US17031823400,1989,836,13,527,,,,17031823400,8234,14000US17031823400
22171,14000US17031823500,2062,752,73,497,,,,17031823500,8235,14000US17031823500
22172,14000US17031823602,2800,230,101,437,,,,17031823602,8236.02,14000US17031823602
22173,14000US17031823603,611,277,15,305,,,,17031823603,8236.03,14000US17031823603
22174,14000US17031823604,1426,32,89,324,,,,17031823604,8236.04,14000US17031823604
22175,14000US17031823605,1939,120,97,328,,,,17031823605,8236.05,14000US17031823605
22176,14000US17031823702,3326,228,71,607,,,,17031823702,8237.02,14000US17031823702
22177,14000US17031823703,3358,151,13,684,,,,17031823703,8237.03,14000US17031823703
22178,14000US17031823704,2027,202,47,452,,,,17031823704,8237.04,14000US17031823704
22179,14000US17031823705,1865,85,64,453,,,,17031823705,8237.05,14000US17031823705
22180,14000US17031823801,2284,74,105,422,,,,17031823801,8238.01,14000US17031823801
22181,14000US17031823803,3188,160,40,609,,,,17031823803,8238.03,14000US17031823803
22182,14000US17031823805,1408,15,0,131,,,,17031823805,8238.05,14000US17031823805
22183,14000US17031823806,1485,159,28,147,,,,17031823806,8238.06,14000US17031823806
22184,14000US17031823901,1582,0,111,237,,,,17031823901,8239.01,14000US17031823901
22185,14000US17031823903,2105,10,134,350,,,,17031823903,8239.03,14000US17031823903
22186,14000US17031823904,1598,73,59,338,,,,17031823904,8239.04,14000US17031823904
22187,14000US17031824003,2653,67,58,601,,,,17031824003,8240.03,14000US17031824003
22188,14000US17031824004,2603,213,60,530,,,,17031824004,8240.04,14000US17031824004
22189,14000US17031824005,2825,173,122,786,,,,17031824005,8240.05,14000US17031824005
22190,14000US17031824006,1986,147,64,456,,,,17031824006,8240.06,14000US17031824006
22191,14000US17031824105,3834,122,44,653,,,,17031824105,8241.05,14000US17031824105
22192,14000US17031824106,3604,249,254,724,,,,17031824106,8241.06,14000US17031824106
22193,14000US17031824107,2998,54,83,513,,,,17031824107,8241.07,14000US17031824107
22194,14000US17031824108,4121,383,75,824,,,,17031824108,8241.08,14000US17031824108
22195,14000US17031824113,2946,276,82,744,,,,17031824113,8241.13,14000US17031824113
22196,14000US17031824114,2018,62,86,484,,,,17031824114,8241.14,14000US17031824114
22197,14000US17031824115,1634,14,98,174,,,,17031824115,8241.15,14000US17031824115
22198,14000US17031824116,2445,249,90,513,,,,17031824116,8241.16,14000US17031824116
22199,14000US17031824117,5159,198,76,1053,,,,17031824117,8241.17,14000US17031824117
22200,14000US17031824119,2792,48,126,610,,,,17031824119,8241.19,14000US17031824119
22201,14000US17031824120,3317,60,221,756,,,,17031824120,8241.20,14000US17031824120
22202,14000US17031824121,1816,24,10,358,,,,17031824121,8241.21,14000US17031824121
22203,14000US17031824122,3117,60,38,626,,,,17031824122,8241.22,14000US17031824122
22204,14000US17031824123,4235,177,106,956,,,,17031824123,8241.23,14000US17031824123
22205,14000US17031824300,1644,92,60,430,,,,17031824300,8243,14000US17031824300
22206,14000US17031824400,940,105,17,171,,,,17031824400,8244,14000US17031824400
22207,14000US17031824503,3174,175,81,603,,,,17031824503,8245.03,14000US17031824503
22208,14000US17031824505,3361,145,54,785,,,,17031824505,8245.05,14000US17031824505
22209,14000US17031824506,3921,265,67,666,,,,17031824506,8245.06,14000US17031824506
22210,14000US17031824507,2095,311,33,351,,,,17031824507,8245.07,14000US17031824507
22211,14000US17031824601,2132,61,111,402,,,,17031824601,8246.01,14000US17031824601
22212,14000US17031824602,3260,156,56,632,,,,17031824602,8246.02,14000US17031824602
22213,14000US17031824701,1638,358,11,328,,,,17031824701,8247.01,14000US17031824701
22214,14000US17031824702,2378,493,28,639,,,,17031824702,8247.02,14000US17031824702
22215,14000US17031824800,2733,1331,0,846,,,,17031824800,8248,14000US17031824800
22216,14000US17031824900,1237,121,35,379,,,,17031824900,8249,14000US17031824900
22217,14000US17031825000,2350,297,23,428,,,,17031825000,8250,14000US17031825000
22218,14000US17031825200,861,182,0,246,,,,17031825200,8252,14000US17031825200
22219,14000US17031825302,2862,381,74,564,,,,17031825302,8253.02,14000US17031825302
22220,14000US17031825303,1913,244,63,311,,,,17031825303,8253.03,14000US17031825303
22221,14000US17031825304,2032,38,122,299,,,,17031825304,8253.04,14000US17031825304
22222,14000US17031825400,3249,354,85,472,,,,17031825400,8254,14000US17031825400
22223,14000US17031825501,2167,144,122,687,,,,17031825501,8255.01,14000US17031825501
22224,14000US17031825503,2718,307,16,683,,,,17031825503,8255.03,14000US17031825503
22225,14000US17031825504,1581,40,0,398,,,,17031825504,8255.04,14000US17031825504
22226,14000US17031825505,2222,16,53,481,,,,17031825505,8255.05,14000US17031825505
22227,14000US17031825600,1943,176,127,438,,,,17031825600,8256,14000US17031825600
22228,14000US17031825700,1500,365,30,305,,,,17031825700,8257,14000US17031825700
22229,14000US17031825801,1282,25,24,317,,,,17031825801,8258.01,14000US17031825801
22230,14000US17031825802,2098,241,0,391,,,,17031825802,8258.02,14000US17031825802
22231,14000US17031825803,2520,428,46,272,,,,17031825803,8258.03,14000US17031825803
22232,14000US17031825900,1257,298,16,249,,,,17031825900,8259,14000US17031825900
22233,14000US17031826000,1402,393,12,422,,,,17031826000,8260,14000US17031826000
22234,14000US17031826100,2568,497,70,796,,,,17031826100,8261,14000US17031826100
22235,14000US17031826201,1068,92,0,180,,,,17031826201,8262.01,14000US17031826201
22236,14000US17031826202,2548,316,26,662,,,,17031826202,8262.02,14000US17031826202
22237,14000US17031826301,1757,48,13,399,,,,17031826301,8263.01,14000US17031826301
22238,14000US17031826303,1923,17,40,442,,,,17031826303,8263.03,14000US17031826303
22239,14000US17031826304,1374,82,25,266,,,,17031826304,8263.04,14000US17031826304
22240,14000US17031826401,1800,77,64,549,,,,17031826401,8264.01,14000US17031826401
22241,14000US17031826402,2173,102,33,377,,,,17031826402,8264.02,14000US17031826402
22242,14000US17031826500,2127,15,0,595,,,,17031826500,8265,14000US17031826500
22243,14000US17031826600,2398,30,41,481,,,,17031826600,8266,14000US17031826600
22244,14000US17031826700,2206,92,25,453,,,,17031826700,8267,14000US17031826700
22245,14000US17031826800,1755,530,20,579,,,,17031826800,8268,14000US17031826800
22246,14000US17031826901,496,40,0,174,,,,17031826901,8269.01,14000US17031826901
22247,14000US17031826902,293,0,0,71,,,,17031826902,8269.02,14000US17031826902
22248,14000US17031827000,999,46,24,398,,,,17031827000,8270,14000US17031827000
22249,14000US17031827100,813,12,46,268,,,,17031827100,8271,14000US17031827100
22250,14000US17031827200,1514,266,19,398,,,,17031827200,8272,14000US17031827200
22251,14000US17031827300,961,114,16,352,,,,17031827300,8273,14000US17031827300
22252,14000US17031827400,1158,74,76,425,,,,17031827400,8274,14000US17031827400
22253,14000US17031827500,1757,484,37,587,,,,17031827500,8275,14000US17031827500
22254,14000US17031827600,938,14,14,338,,,,17031827600,8276,14000US17031827600
22255,14000US17031827700,863,20,0,303,,,,17031827700,8277,14000US17031827700
22256,14000US17031827801,1684,93,65,511,,,,17031827801,8278.01,14000US17031827801
22257,14000US17031827802,1537,47,0,477,,,,17031827802,8278.02,14000US17031827802
22258,14000US17031827804,1456,137,84,300,,,,17031827804,8278.04,14000US17031827804
22259,14000US17031827805,1318,27,61,244,,,,17031827805,8278.05,14000US17031827805
22260,14000US17031827901,1115,6,20,161,,,,17031827901,8279.01,14000US17031827901
22261,14000US17031827902,1895,268,10,371,,,,17031827902,8279.02,14000US17031827902
22262,14000US17031828000,2178,270,73,392,,,,17031828000,8280,14000US17031828000
22263,14000US17031828100,2479,128,50,298,,,,17031828100,8281,14000US17031828100
22264,14000US17031828201,2123,115,23,494,,,,17031828201,8282.01,14000US17031828201
22265,14000US17031828202,1912,250,11,413,,,,17031828202,8282.02,14000US17031828202
22266,14000US17031828300,1651,158,30,245,,,,17031828300,8283,14000US17031828300
22267,14000US17031828401,1785,77,37,344,,,,17031828401,8284.01,14000US17031828401
22268,14000US17031828402,1748,213,18,227,,,,17031828402,8284.02,14000US17031828402
22269,14000US17031828503,1646,82,32,495,,,,17031828503,8285.03,14000US17031828503
22270,14000US17031828504,2162,302,45,630,,,,17031828504,8285.04,14000US17031828504
22271,14000US17031828505,2902,405,71,555,,,,17031828505,8285.05,14000US17031828505
22272,14000US17031828506,3503,197,13,942,,,,17031828506,8285.06,14000US17031828506
22273,14000US17031828601,2051,127,63,402,,,,17031828601,8286.01,14000US17031828601
22274,14000US17031828602,1971,121,87,480,,,,17031828602,8286.02,14000US17031828602
22275,14000US17031828701,1800,77,22,288,,,,17031828701,8287.01,14000US17031828701
22276,14000US17031828702,2017,128,42,385,,,,17031828702,8287.02,14000US17031828702
22277,14000US17031828801,1951,84,60,514,,,,17031828801,8288.01,14000US17031828801
22278,14000US17031828802,1457,262,25,219,,,,17031828802,8288.02,14000US17031828802
22279,14000US17031828900,1494,473,12,532,,,,17031828900,8289,14000US17031828900
22280,14000US17031829000,211,0,0,198,,,,17031829000,8290,14000US17031829000
22281,14000US17031829100,1403,897,0,440,,,,17031829100,8291,14000US17031829100
22282,14000US17031829200,2572,990,9,605,,,,17031829200,8292,14000US17031829200
22283,14000US17031829301,1672,326,0,388,,,,17031829301,8293.01,14000US17031829301
22284,14000US17031829302,971,212,0,446,,,,17031829302,8293.02,14000US17031829302
22285,14000US17031829401,388,35,24,161,,,,17031829401,8294.01,14000US17031829401
22286,14000US17031829402,1570,47,64,224,,,,17031829402,8294.02,14000US17031829402
22287,14000US17031829500,1537,441,10,349,,,,17031829500,8295,14000US17031829500
22288,14000US17031829600,1401,102,29,243,,,,17031829600,8296,14000US17031829600
22289,14000US17031829700,1229,14,15,432,,,,17031829700,8297,14000US17031829700
22290,14000US17031829800,3065,35,150,569,,,,17031829800,8298,14000US17031829800
22291,14000US17031829901,4287,112,105,771,,,,17031829901,8299.01,14000US17031829901
22292,14000US17031829902,2996,0,193,644,,,,17031829902,8299.02,14000US17031829902
22293,14000US17031830001,702,0,25,12,,,,17031830001,8300.01,14000US17031830001
22294,14000US17031830003,3835,78,143,985,,,,17031830003,8300.03,14000US17031830003
22295,14000US17031830004,3067,184,93,457,,,,17031830004,8300.04,14000US17031830004
22296,14000US17031830005,1583,32,41,265,,,,17031830005,8300.05,14000US17031830005
22297,14000US17031830006,1214,77,46,201,,,,17031830006,8300.06,14000US17031830006
22298,14000US17031830007,1843,86,0,337,,,,17031830007,8300.07,14000US17031830007
22299,14000US17031830008,2245,58,24,392,,,,17031830008,8300.08,14000US17031830008
22300,14000US17031830100,1572,214,76,373,,,,17031830100,8301,14000US17031830100
22301,14000US17031830201,2889,145,93,327,,,,17031830201,8302.01,14000US17031830201
22302,14000US17031830202,1465,12,46,341,,,,17031830202,8302.02,14000US17031830202
22303,14000US17031830300,1998,126,11,206,,,,17031830300,8303,14000US17031830300
22304,14000US17031830400,1748,47,7,364,,,,17031830400,8304,14000US17031830400
22305,14000US17031830500,1850,1618,27,541,,,,17031830500,8305,14000US17031830500
22306,14000US17031830600,2926,854,155,428,,,,17031830600,8306,14000US17031830600
22307,14000US17031830700,1801,199,116,49,,,,17031830700,8307,14000US17031830700
22308,14000US17031830800,1748,93,66,30,,,,17031830800,8308,14000US17031830800
22309,14000US17031830900,1754,452,25,217,,,,17031830900,8309,14000US17031830900
22310,14000US17031831000,1642,30,191,75,,,,17031831000,8310,14000US17031831000
22311,14000US17031831100,3659,1749,53,858,,,,17031831100,8311,14000US17031831100
22312,14000US17031831200,2185,1901,87,556,,,,17031831200,8312,14000US17031831200
22313,14000US17031831300,482,206,0,114,,,,17031831300,8313,14000US17031831300
22314,14000US17031831400,961,106,36,190,,,,17031831400,8314,14000US17031831400
22315,14000US17031831500,1765,794,44,424,,,,17031831500,8315,14000US17031831500
22316,14000US17031831600,2815,1551,55,723,,,,17031831600,8316,14000US17031831600
22317,14000US17031831700,1257,529,16,267,,,,17031831700,8317,14000US17031831700
22318,14000US17031831800,2899,685,110,555,,,,17031831800,8318,14000US17031831800
22319,14000US17031831900,1877,31,76,169,,,,17031831900,8319,14000US17031831900
22320,14000US17031832000,1410,82,55,132,,,,17031832000,8320,14000US17031832000
22321,14000US17031832100,2285,159,157,145,,,,17031832100,8321,14000US17031832100
22322,14000US17031832200,2143,196,278,121,,,,17031832200,8322,14000US17031832200
22323,14000US17031832300,1482,195,95,158,,,,17031832300,8323,14000US17031832300
22324,14000US17031832400,2099,555,85,301,,,,17031832400,8324,14000US17031832400
22325,14000US17031832500,1798,92,99,230,,,,17031832500,8325,14000US17031832500
22326,14000US17031832600,2850,80,229,248,,,,17031832600,8326,14000US17031832600
22327,14000US17031832900,1361,69,92,164,,,,17031832900,8329,14000US17031832900
22328,14000US17031833000,1788,104,99,39,,,,17031833000,8330,14000US17031833000
22329,14000US17031833100,4839,174,233,130,,,,17031833100,8331,14000US17031833100
22330,14000US17031833300,1156,90,51,163,,,,17031833300,8333,14000US17031833300
22331,14000US17031833900,654,407,12,175,,,,17031833900,8339,14000US17031833900
22332,14000US17031834000,1287,18,11,313,,,,17031834000,8340,14000US17031834000
22333,14000US17031834200,1808,25,0,291,,,,17031834200,8342,14000US17031834200
22334,14000US17031834300,2385,54,45,322,,,,17031834300,8343,14000US17031834300
22335,14000US17031834400,1347,65,50,261,,,,17031834400,8344,14000US17031834400
22336,14000US17031834500,395,18,2,118,,,,17031834500,8345,14000US17031834500
22337,14000US17031834600,564,14,33,291,,,,17031834600,8346,14000US17031834600
22338,14000US17031834700,425,8,0,187,,,,17031834700,8347,14000US17031834700
22339,14000US17031834800,496,5,17,163,,,,17031834800,8348,14000US17031834800
22340,14000US17031834900,476,0,44,284,,,,17031834900,8349,14000US17031834900
22341,14000US17031835000,1646,483,60,568,,,,17031835000,8350,14000US17031835000
22342,14000US17031835100,1899,1509,7,735,,,,17031835100,8351,14000US17031835100
22343,14000US17031835200,624,305,0,148,,,,17031835200,8352,14000US17031835200
22344,14000US17031835500,479,53,31,147,,,,17031835500,8355,14000US17031835500
22345,14000US17031835600,231,3,31,80,,,,17031835600,8356,14000US17031835600
22346,14000US17031835700,0,0,0,0,,,,17031835700,8357,14000US17031835700
22347,14000US17031835800,664,20,18,102,,,,17031835800,8358,14000US17031835800
22348,14000US17031835900,1225,59,19,268,,,,17031835900,8359,14000US17031835900
22349,14000US17031836000,1039,5,24,193,,,,17031836000,8360,14000US17031836000
22350,14000US17031836100,647,25,4,69,,,,17031836100,8361,14000US17031836100
22351,14000US17031836200,384,0,34,27,,,,17031836200,8362,14000US17031836200
22352,14000US17031836300,713,10,29,91,,,,17031836300,8363,14000US17031836300
22353,14000US17031836400,1217,74,82,239,,,,17031836400,8364,14000US17031836400
22354,14000US17031836500,534,0,32,142,,,,17031836500,8365,14000US17031836500
22355,14000US17031836600,942,447,32,266,,,,17031836600,8366,14000US17031836600
22356,14000US17031836700,685,34,54,266,,,,17031836700,8367,14000US17031836700
22357,14000US17031836800,663,19,16,334,,,,17031836800,8368,14000US17031836800
22358,14000US17031836900,640,13,29,148,,,,17031836900,8369,14000US17031836900
22359,14000US17031837000,862,64,53,223,,,,17031837000,8370,14000US17031837000
22360,14000US17031837100,667,13,60,195,,,,17031837100,8371,14000US17031837100
22361,14000US17031837300,533,25,37,199,,,,17031837300,8373,14000US17031837300
22362,14000US17031837400,447,17,12,178,,,,17031837400,8374,14000US17031837400
22363,14000US17031837800,1256,0,31,254,,,,17031837800,8378,14000US17031837800
22364,14000US17031838000,1003,90,44,151,,,,17031838000,8380,14000US17031838000
22365,14000US17031838100,984,44,36,70,,,,17031838100,8381,14000US17031838100
22366,14000US17031838200,639,34,22,115,,,,17031838200,8382,14000US17031838200
22367,14000US17031838300,696,173,21,74,,,,17031838300,8383,14000US17031838300
22368,14000US17031838600,348,9,0,193,,,,17031838600,8386,14000US17031838600
22369,14000US17031838700,921,20,46,416,,,,17031838700,8387,14000US17031838700
22370,14000US17031838800,1025,438,52,372,,,,17031838800,8388,14000US17031838800
22371,14000US17031839000,4630,170,370,254,,,,17031839000,8390,14000US17031839000
22372,14000US17031839100,2519,61,119,32,,,,17031839100,8391,14000US17031839100
22373,14000US17031839200,1131,49,51,83,,,,17031839200,8392,14000US17031839200
22374,14000US17031839500,666,45,142,68,,,,17031839500,8395,14000US17031839500
22375,14000US17031839600,713,29,19,86,,,,17031839600,8396,14000US17031839600
22376,14000US17031839700,2047,414,20,535,,,,17031839700,8397,14000US17031839700
22377,14000US17031839800,1653,300,74,193,,,,17031839800,8398,14000US17031839800
22378,14000US17031839900,1870,361,44,312,,,,17031839900,8399,14000US17031839900
22379,14000US17031840000,1270,120,0,226,,,,17031840000,8400,14000US17031840000
22380,14000US17031840100,1041,120,27,277,,,,17031840100,8401,14000US17031840100
22381,14000US17031840200,1333,147,51,286,,,,17031840200,8402,14000US17031840200
22382,14000US17031840300,1796,1164,48,533,,,,17031840300,8403,14000US17031840300
22383,14000US17031840400,1288,524,24,277,,,,17031840400,8404,14000US17031840400
22384,14000US17031840700,1656,1387,106,483,,,,17031840700,8407,14000US17031840700
22385,14000US17031840800,1223,1213,31,535,,,,17031840800,8408,14000US17031840800
22386,14000US17031841000,319,0,6,27,,,,17031841000,8410,14000US17031841000
22387,14000US17031841100,3061,92,236,631,,,,17031841100,8411,14000US17031841100
22388,14000US17031841200,2372,2046,92,814,,,,17031841200,8412,14000US17031841200
22389,14000US17031841300,1734,1193,17,550,,,,17031841300,8413,14000US17031841300
22390,14000US17031841400,287,28,26,128,,,,17031841400,8414,14000US17031841400
22391,14000US17031841500,520,0,27,232,,,,17031841500,8415,14000US17031841500
22392,14000US17031841600,180,0,28,90,,,,17031841600,8416,14000US17031841600
22393,14000US17031841700,411,129,9,104,,,,17031841700,8417,14000US17031841700
22394,14000US17031841800,701,0,43,191,,,,17031841800,8418,14000US17031841800
22395,14000US17031841900,2516,155,155,127,,,,17031841900,8419,14000US17031841900
22396,14000US17031842000,1129,50,38,68,,,,17031842000,8420,14000US17031842000
22397,14000US17031842100,2351,1085,30,694,,,,17031842100,8421,14000US17031842100
22398,14000US17031842200,1704,61,115,124,,,,17031842200,8422,14000US17031842200
22399,14000US17031842300,2172,120,194,118,,,,17031842300,8423,14000US17031842300
22400,14000US17031842400,1065,0,66,274,,,,17031842400,8424,14000US17031842400
22401,14000US17031842500,568,17,15,258,,,,17031842500,8425,14000US17031842500
22402,14000US17031842600,1877,410,31,466,,,,17031842600,8426,14000US17031842600
22403,14000US17031842800,2725,2191,36,1001,,,,17031842800,8428,14000US17031842800
22404,14000US17031842900,655,106,0,144,,,,17031842900,8429,14000US17031842900
22405,14000US17031843000,542,0,22,375,,,,17031843000,8430,14000US17031843000
22406,14000US17031843100,574,49,30,250,,,,17031843100,8431,14000US17031843100
22407,14000US17031843200,1275,1006,14,275,,,,17031843200,8432,14000US17031843200
22408,14000US17031843300,484,182,0,100,,,,17031843300,8433,14000US17031843300
22409,14000US17031843400,614,27,19,178,,,,17031843400,8434,14000US17031843400
22410,14000US17031843500,443,411,41,106,,,,17031843500,8435,14000US17031843500
22411,14000US17031843600,867,37,43,159,,,,17031843600,8436,14000US17031843600
22412,14000US17031843700,1189,172,104,190,,,,17031843700,8437,14000US17031843700
22413,14000US17031843800,575,141,1,202,,,,17031843800,8438,14000US17031843800
22414,14000US17031843900,1607,45,67,106,,,,17031843900,8439,14000US17031843900
22415,14000US17031980000,0,0,0,0,,,,17031980000,9800,14000US17031980000
22416,14000US17031980100,0,0,0,0,,,,17031980100,9801,14000US17031980100
